Sample File	E:\Data\2020winter\SMPS\pku2020winter\smps20201225.1.S80
Classifier Model	3080
DMA Model	3081
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01961
DMA Characteristic Length(cm)	0.44369
CPC Model	3772
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
295	12/26/20	16:25:00		2887.05	3457.43	2092.41	1545.59	443.331	194.625	343.177	304.216	270.65	0	108.198	196.914	266.422	975.836	1417.92	2426.96	2733.48	3694.76	5003.79	5377.99	6204.91	6933.45	8312	8306.48	8669.88	9835.71	11371.2	10454.9	12029.9	12198.9	12466.7	12775.4	13059.6	14118.4	13991.3	14619.1	14425.4	15342.2	14590.4	15318.7	17373.7	17252.9	18520.2	19357.4	21149.1	20958.5	22556.1	22426.7	24581	25197.8	25945.8	26530.5	27651	28206.6	30005.4	29704.6	32840.3	31851.5	32199.5	32260.7	32970.7	33274	33002.5	34239.9	32206.5	33477	32257.2	31274.5	29669.3	29125.9	29316.6	26391.5	27104.2	24119	23443.5	21306.8	20015.4	18975.4	17728.6	17016.3	14923.5	13356.9	12920.6	11751.9	11432.6	10141.4	9332.28	7937.33	7647.27	6150.74	6014.12	5174.38	4451.84	3707.54	3951.03	3550.25	2606.54	2645.66	1897.71	2025.21	1684.77	1328.8	1315.73	1084.31	913.708	959.404	665.884	673.461	604.036	532.799	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	95.8191	112.618	91.1879	113.419	1.9511	23025.5	
296	12/26/20	16:30:01		5352.45	1725.16	611.62	257.599	886.661	583.876	0	0	0	241.613	0	98.4571	177.615	894.517	1102.38	1519.25	2373.74	3364.24	5372.42	5559.25	6034.32	7858.34	8502.85	9543.21	9654.56	12089.6	11035	11706.6	15084.9	14757.6	15322.3	15181.5	15426.5	16346.1	16383.9	17171.2	17380.1	18007.1	17765.8	18330.6	19980.4	20859.8	21142.5	22146.8	20715.1	22348.5	23775.6	25242.1	23554.1	26490.3	24805.9	25903	25886.9	27493.7	29461.6	30111.9	30756.3	30358.5	31247.2	32205.8	31292.5	33379.8	33532.9	32328.9	31638.2	32155.8	30156.1	30409	28884.6	28328.5	27721.7	27278.5	24847.3	22547.3	22618.7	20749.1	20249.9	18151.9	17644	17015	16824.2	13798.1	12931.4	11461.1	10605	10349.2	9279.57	8543.46	7336.39	6447.31	6569.76	5151.47	4725.08	3861.24	4003.99	3310.11	3518.54	2720.17	2811.29	1973.64	1590.04	1346.2	1460.44	1351.29	920.037	1123.06	898.595	546.838	627.005	603.05	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	92.8737	110.947	89.0494	109.411	1.96609	23528.2	
297	12/26/20	16:35:00		4949.24	3457.43	1796.25	1030.39	221.665	389.251	171.589	0	0	0	324.594	98.4571	444.037	569.238	1268.67	1678.32	2395.79	3314.6	4937.7	6697.41	7007.07	7175.3	9649.23	10505	11272.2	12068.3	12912.4	14246.2	13528.2	14077.2	13836.9	15414.3	15589	16867.2	16238	17279.7	17891.2	16958	16978.7	18329.8	18533.4	18771.5	21027.4	19870.5	22484.9	22724.8	23483.6	24059.6	24631.9	25845.1	26927.7	26526.5	27685.6	28178.5	28978.5	29996.7	30302.9	30530.6	32202.3	32479.7	32989.9	31889.6	32239.4	32027.1	34043	29499.4	32044.2	30130.6	29810.7	29596.5	27341	25671.4	26221.3	24529.8	22171.4	21824.8	19681	19473.1	17271.6	16529.1	15540.2	14425.4	12537.2	11450.3	11169.8	10167.7	8301.54	7892.35	6701.19	6738.17	5770.44	5470.88	4908.23	3949.16	3221.29	3421.27	2971.71	2637.98	2408.05	2097.68	1711.22	1672.18	1320.31	894.828	1219.24	927.4	632.134	616.915	502.38	548.476	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	92.4994	109.996	88.2153	117.574	1.97398	23650.3	
298	12/26/20	16:40:00		1649.75	696.023	1480.79	257.599	0	194.625	0	152.108	0	0	194.775	216.588	177.615	731.877	1251.64	1924.73	2583.73	2723.12	3335.05	4136.23	5362.94	6279.47	7313.84	7461.69	8981.27	9689.55	10524.6	10451.6	10705.3	11359.3	11698	13049.4	11748.9	13030.3	12302.8	14517.4	13890.7	14744.8	15324.1	17144.7	15922.3	18298.9	18746.6	20172.4	21132.9	21683	24167.9	24104.8	24917.2	25346.6	25765.3	26292.2	28704.4	27927.5	28853.4	31099.7	31048.1	32732	31922.4	31053.2	32763.1	33632	32550.3	32010.7	31077.6	31875.3	31528.9	29851.9	28546.7	27931.3	27708.1	26229.2	25043	23621.2	22469.4	21199.7	20128.2	19319.8	17025.5	15587.7	15348.1	12938.5	12389.1	11272.7	10664.2	9948.26	8861.46	8605.87	7789.02	6587.38	6205.21	4858.33	4590.17	4163.09	3665.3	3139.24	2938.91	2598.5	2377.92	2125.37	1862.78	1678.82	1239.87	1037.92	919.353	723.418	864.573	562.926	534.821	432.834	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	95.7316	113.497	92.6082	105.545	1.91418	22471.9	
299	12/26/20	16:45:00		2887.05	0	592.314	929.358	308.608	0	171.589	0	0	0	108.198	352.233	155.859	384.785	1304.44	1747.11	1859.64	2699.88	2739.62	3583.1	4660.66	4834.42	6562.21	6803.26	7832.6	7949.8	8305.68	10226.1	9417.11	10497.8	10710.8	11945.8	12324.8	12261.8	13539.6	12041.2	14306.8	13306.8	14780.2	14773.2	15997.9	15597.2	18182.7	18668.8	19969.7	20131.4	20090	21510.7	22576.4	23736.9	23991.3	25264.4	25828.1	26822.4	28559.6	30505.7	30424.2	30183	30964.1	31780.8	31343.8	31672.7	31855.1	31950.5	32103.3	32038.3	29820	28868	29378.4	27208.2	26834.5	24696.3	24288.1	23672.5	22087.8	21355.6	18626	17999.9	16989.2	15240.1	15160	13184.7	13269.8	11327.7	10683.9	9940.81	8956.2	8074.11	7853.14	6526.05	5937.92	5354.25	5064.6	4370.63	3988.71	3551.56	2893.94	2894.79	2342.88	1906	1670.64	1531.68	1300.68	989.051	1113.05	684.849	740.201	762.248	537.481	305.308	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	97.9729	115.623	94.5004	117.574	1.91148	21541.2	
300	12/26/20	16:50:00		3702.7	355.796	888.471	1030.39	221.665	0	0	0	0	241.613	324.594	295.371	739.992	786.154	1268.67	2501.9	2687.06	3664.42	5704.1	4999.84	7043.28	7503.72	8621.99	9127	9528.4	8796.11	9828.94	11415.8	11030.2	12591.7	12336.3	13241.6	13729	12868.7	13443.9	13831.2	14850.2	15401.8	15070.8	15684.9	17430.5	18155	18172.5	19793.5	19701.6	20953.2	22485	23150.5	23841.7	24181	25967.8	24273.9	26504.8	27807.4	27761.1	28429.1	29750.6	30970.2	31576.8	31301.2	32296.8	31590.9	30705.6	32643.7	30649.4	29693.4	30043.4	30334.2	29618.8	28378	25976.2	26523.7	25302.4	23929.6	22791.6	22176.8	20809.6	19950.5	18558.4	16204	15121.9	14340.7	13781.9	12517.3	10899.9	10245.7	9574.94	8712.13	7595.3	6932.64	6303.82	5712.26	5240.39	4383.87	3755.88	3466.65	2890.3	2590.54	2339.03	2159.9	1472.98	1307.67	1366.22	1016.55	1053.9	835.923	738.79	399.608	499.474	449.046	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	95.9915	113.699	91.8363	113.419	1.9544	22553.9	
301	12/26/20	16:55:00		1649.75	1392.05	888.471	0	0	194.625	0	0	0	120.807	108.198	196.914	591.911	1490.99	1831.63	2015.33	3220.6	3940.84	6564.94	5344.65	6798.9	8337.73	9268.5	11552.5	10671	12180.3	13665.1	13032.6	14287.4	15576.6	15893.4	15775.4	15569.1	17105.6	17699.8	16831.6	17178.5	17791.8	18279.4	18272.4	18730.9	19372.3	21075.5	22000	22433.9	22616.3	23513.7	23149.9	24319.8	26265.1	25174.2	26397.4	26748.8	26622.1	27378.4	28348	28525.1	29045	30991.3	31571	30809.3	31795.8	31315.1	32809	32244.9	31274.9	30536.5	30109.2	28392.1	27838.2	27365.2	26061.8	25360.4	23590.6	22510.6	21058.7	19138.7	18197.8	17575.9	16882.9	15707.2	13617.6	12230.3	12163.3	11425.3	10142.7	9619.6	8452.82	7445.58	7191.81	6626.01	5601.69	5219.65	4212.1	4027.1	3781.08	2846.53	2890.9	2071.37	1938.27	1693.57	1726.75	1158.41	1085.04	921.139	776.451	687.324	597.515	502.38	465.259	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	92.3486	110.4	88.4382	113.419	1.96905	23457.7	
302	12/26/20	17:00:00		2472.08	2088.07	888.471	1030.39	443.331	0	343.177	0	0	120.807	194.775	413.503	532.844	899.746	1022.96	1693.98	2350.85	3006.05	3593.78	4843.4	6545.2	6904.3	6248.4	7927.25	9780.26	10374.8	10241.6	11418.2	11297.8	11629.1	11388.9	12353.3	13258.3	13971.2	14379.1	14007.6	15335.5	14753	15316	15910.6	17054	16211.2	18444	17691.8	20191.4	20063.9	20855.8	23193.1	22172.3	24238.5	23704.9	24519.9	26748.2	26067.1	27165.1	27518.4	28226.2	28729.5	30175.6	30162.2	31248.9	29334.3	31520.3	31006.1	30386.9	30491.5	29264.9	27895.1	27688	27579.8	26309.4	26100.3	24506.9	23366.3	22402.5	21577.9	20644.2	18777.5	17724.9	16531.6	15355.4	14295.4	12448.3	11792.9	10685.3	9527.97	8862.79	8705.98	8050.8	7131.47	6544.75	5292.69	4539.72	4924.75	3848.88	3387.38	3122.38	2871.2	2396.04	2372.35	1682.78	1831.8	1468.32	1045.6	850.627	1069.28	827.352	746.851	555.622	460.394	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	96.4403	114.643	92.3713	109.411	1.95922	21924.4	
303	12/26/20	17:05:00		4124.36	1740.06	592.314	464.679	486.802	0	0	0	0	0	649.188	98.4571	532.844	579.697	1781.46	1990.31	3008.85	4484.29	5399.02	6372.08	6678.76	7309.24	8578.09	9683.94	9533.27	10797.2	10933.2	11685	12988.8	12535	12644.9	11417.9	13003.3	13289.2	12952.6	13396.2	14431.3	13628.2	15112.3	13793.9	16466.5	16785.1	16523.8	17875.8	18255.9	18517	19969	20968.4	22498.7	23830.7	24354.6	23947.4	26836.7	26562.7	27099.3	27161.6	27968.3	28440.5	29924.2	30610.1	29638.8	30544.4	32244.3	29079.7	30146.9	30255.5	29287.7	29251.4	28403.4	28049.2	25718.1	25411.4	24674.1	23694.5	23489.4	21720	20013	18023.2	16964.4	16515	16460.1	13806.4	13480.3	12207.4	11040.5	10094.6	9311.86	8638.73	7622.39	6761.1	6606	5292.07	5067.99	4156.52	3988.38	3451.73	2918.85	2700.64	2362.85	2016.11	2111.87	1880.04	1535.6	1346.82	863.018	676.328	831.076	688.408	630.405	475.525	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	96.6016	114.491	91.7827	109.411	1.98067	21928.8	
304	12/26/20	17:10:00		4525.04	1725.16	907.777	1287.99	886.661	389.251	171.589	0	135.325	120.807	216.396	352.233	511.089	1523.26	1826.83	3013.64	4563.36	5368.33	5050.47	7240.93	8589.57	8232.89	9391.49	11247.1	11670.3	12255.2	13163	14625.3	14494.1	14696.9	15781.7	16405.8	16935.1	15624.8	16560.8	15495.1	17080.4	17293.2	15937.2	16948.6	17594.6	17923	18607.9	18875.2	22057	22047	22319.4	22671.7	23273.9	24761.8	24843.6	25726.6	26329.8	25855.1	27243.8	28922	29689.4	28790	30872.3	31458.6	30092	29966.4	30925.9	31173.6	30880.5	29781.5	30957	28970	27791.2	27208.1	26618.6	26123.4	25268.1	24199.8	22197.8	21676	19723.2	18281	17294.8	16439.9	16006.8	15185.1	13232.5	11908.4	11288.1	10137.7	8909.83	8599.78	7963.36	7324.31	6699.06	5627.23	4948.13	4735.89	3728.57	3244.44	3022.14	2530.53	2198.19	1817.19	1755.15	1655.32	1383	1172.4	977.055	1142.91	993.828	523.433	608.864	527.399	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	92.3851	110.704	87.8324	98.2172	2.00807	23242.5	
305	12/26/20	17:15:00		4940.01	1725.16	1500.09	464.679	930.133	0	171.589	304.216	0	120.807	108.198	253.776	303.94	813.197	1417.92	2464.43	1891.63	4311.81	4814.28	6329.4	7678.07	10396.1	10285.3	18537.4	21995	26274.5	29022.1	29674.5	28193.1	28124.9	29135.1	30169.3	30516.5	28148.7	27447.2	26609.7	26650.2	25111.9	23932	23261.9	22999.2	23945.6	22945.7	22042.6	21846.1	21806.3	22516.7	23680.3	23800.5	24776.6	25368.1	25417.1	25675.9	26606.4	27736.8	27158.4	28615.8	28392.5	28768	29416.1	30677.6	31574.4	31431.4	31754	30280.5	30190.1	29086.1	30554.6	29120.7	26846.9	27160.5	25819.5	23621.1	22840.7	21610.9	21312.7	20273.6	18423.6	18115.9	16523.4	14551.7	13814.4	12567.7	11264.1	11531	10665.8	8745.71	8751.26	7345.41	6898.49	6819.13	4913.23	4624.92	3922.31	4043.77	3391.06	3414.04	2945.84	2825.09	2313.24	1793.16	1523.39	1461.87	1216.81	1174.68	791.412	846.604	726.727	407.289	536.046	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	80.3658	101.362	78.6223	113.419	2.0442	26415.4	
306	12/26/20	17:20:00		2887.05	1392.05	1480.79	772.796	443.331	389.251	343.177	0	135.325	120.807	194.775	315.045	444.037	1143.71	2217	2442.62	2864.82	3980.04	3991.03	5294.84	6641.32	7047.87	7701.7	9041.75	8872.25	10937.5	11040.8	11816.6	13282.8	13044.1	13626.8	12568	14365	14975.7	14692.9	15758.5	16156.1	17019.4	16990.9	18227.6	18161.1	19182	20872.8	21502.4	21573.6	22665.6	24343.7	25126.1	26299.5	27461.2	26291.9	26078.6	26640.4	27973.2	28349.8	28760.2	30568	31149.4	32953.1	33209.5	32560.2	32133.7	33033.3	31317.1	32660.8	32660.4	31986.6	30757.6	29418.6	28402.4	26771.9	25236.3	24858.4	22847.1	22767.9	21720.4	20140.3	18028.7	17465.6	16207.4	14895.8	14392.1	12906.3	11703.9	11083.4	10021.2	9205.47	8589.47	7143.42	6631.99	6213.84	5539.41	4840.57	4006.31	3767.24	3132.92	3494.86	2454.02	2301.31	1991	1795.21	1131.77	1231.68	1167.42	942.35	788.53	773.571	491.675	478.426	538.746	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	93.7516	111.263	89.867	98.2172	1.94893	23257	
307	12/26/20	17:25:00		3287.73	2443.86	1444.39	546.856	664.996	583.876	343.177	152.108	0	0	216.396	98.4571	355.23	1138.48	1343.3	1266.53	2173.7	2519.9	3075.37	4300.22	4708.33	5746.31	6031.14	7689.88	7318.02	8262.11	9384	9948.92	11272.2	12018.8	13209	14490.5	15408.8	15179.4	16447.1	16607.6	17403.5	17791.5	18718.4	19568.4	19409.7	20049.6	21963	22225.2	22422.7	22460.8	23948.5	24947	26773.8	27203.5	28137.4	27639.8	29513.6	29346.5	28741.4	31776.3	31871.8	31782.9	32042.8	31962.6	32686	32978.9	31856.1	32124.3	31580.5	30992.3	30686	31041	29521.7	29246.2	27413.2	26931.6	24863.7	23915.3	21945.3	21722.6	20655.7	20126.8	17665.7	15579.3	15376.5	14331.3	13346.2	11601.5	11074.8	10460.8	8790.94	8788.45	7372.58	6586.39	6040.15	5105.63	4523.9	4145.14	3602.16	3420.21	2909.12	2453.4	2372.76	1633.98	1791.05	1400.24	1460.29	1341.12	1049.29	962.713	651.386	724.62	518.847	623.046	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	93.5311	111.902	90.901	105.545	1.92698	23365.1	
308	12/26/20	17:30:00		6593.91	2390.71	2407.87	1030.39	221.665	778.501	0	0	135.325	0	108.198	0	532.844	493.148	2084.77	2707.79	2767.24	4710.6	5358.94	7154.91	6843.52	8648.68	10672.5	11522.5	12223.3	11658.5	12985	15224.4	15020.3	13782	15376.3	16067.9	15288.7	15736	17084.1	18137.7	17876.7	17992.4	18381.4	18890.9	20867.4	21206.6	22937.9	22454.9	23564.9	23330.1	25559.9	25184.5	27166	27166.7	26741.7	27314.6	29030.9	30082.1	28097.7	29649.1	31115.8	33257.2	32693.8	32195.3	33756.5	32755.2	33051	32341.2	31709.8	31856.8	31689.2	30240.3	30156.5	29023.6	27027.2	26891.7	24800.2	24628.1	22441.2	20549.3	19650.1	19021.2	18040.2	16695.3	14867.7	15188.7	12454.8	11112.1	10746.4	9813.94	8358.83	8205.62	7397.93	6718.65	6116.55	5719.42	4324.11	3982.73	3887.25	3206.25	3055.55	2591.95	2152.3	2225.15	1843.37	1423.25	1322.75	1267.23	839.272	909.681	668.072	744.021	665.259	500.92	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	90.5952	108.465	86.672	101.815	1.98312	24330.3	
309	12/26/20	17:35:00		4946.7	3828.13	2369.26	1545.59	443.331	583.876	0	152.108	0	0	0	196.914	88.8074	487.918	1699.41	2417.76	3032.13	4292.55	5304.58	6409.91	6226.18	6291.89	7357.94	8256.41	8895.7	9724.49	10294.7	12842.1	12350.1	12406.1	13863.6	15014.6	15764	15542.5	16180.1	18702.9	19047.4	18359.9	20242.2	19769.1	22120.1	22776.2	23602.5	24299.4	23948.8	24308.5	24380.7	26631	27461.3	26404.9	28516.6	28157.4	28562.7	29208.9	30905.6	32010.2	30892.3	33194.9	32834.5	30743.8	32394.6	31246.4	33030	31663.1	31595.1	29845.1	30669	29676.3	29268.7	27536.6	27214.5	25166.5	23993.8	23311.3	22233.6	22191.3	20819	18993.7	17966	16694.6	15233.5	15090.5	13262.5	12386.6	10697	10426.1	9021.14	8696.2	7889.88	6908.41	5663.75	5922.05	5100.44	4219.33	3626.19	2958.46	2926.14	2656.13	2573.66	2260.44	1431.63	1828.55	1367.8	977.848	785.824	835.674	634.701	523.192	667.673	649.524	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	90.7931	109.751	88.1623	91.3982	1.96458	24041	
310	12/26/20	17:40:00		2062.18	1044.03	888.471	2060.79	664.996	0	171.589	356.366	224.255	0	324.594	590.743	680.718	1490.99	1383.87	2427.12	3839.24	4732.85	5079.54	6682.15	8967.87	9483.72	12195.5	11400.5	12999.1	14076.2	15080.7	15124.9	16591.6	16341	15780.7	16275.9	16319.8	17280.7	17082.4	18468.5	18648.9	18571.1	20305.9	19845.8	21479.7	22792.5	20786.3	24061.2	22438.7	23403.9	23609.8	26010.8	26547.2	27028.7	26786.1	27848.3	28011.5	28904.1	29256.9	29812.9	31297	30566.8	31824.8	31938.2	31097.2	32219.4	33355.4	33935.6	31367.6	30818.2	30733.2	30117.4	29925.3	27894.2	27681.3	27007.1	25023.4	23578.5	22283.1	21366.6	19712	18333	16729.3	16984.7	15193.5	13872.8	13130.1	11960.2	10416	9944.34	8864.03	8220.44	7839.91	6933.16	6091.82	5305.43	5015.88	4596.16	3517.79	3472.62	2790.65	3093.63	2445.78	2037.2	1948.77	1565.61	1686.77	1025.78	936.706	794.17	522.132	691.929	390.823	472.824	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	89.4613	107.969	86.1039	113.419	1.98163	24451.4	
311	12/26/20	17:45:00		5349.91	3117.2	611.62	1030.39	0	0	171.589	152.108	135.325	120.807	216.396	787.657	710.459	2032.99	3025.67	5134.91	7298.88	11564.2	12511.3	12873.1	11854.4	14081.4	14511.3	14881.4	16172.3	17387.6	16308.6	18360.1	17550.8	19368.1	21090.6	20175	20459.3	20378	17511	18704.8	18621.4	19367.2	18463.4	19271.9	19659.6	20410.8	21612.1	22295.4	23470.5	23564.8	23859.3	24977.9	25287.8	25273.8	25611.2	25632.2	26728.3	27635.5	29101.2	28857.5	29958.2	29050.4	30861.2	31420.4	32512.5	31254.7	32005.7	31275.8	32913.5	31023.3	29501.1	29424.4	28433.8	27817.5	25610.6	24489.5	24525.4	23240.8	21027	21449.3	19959.7	18795.8	17968.7	15333	15901	13524.8	13213.7	11834.6	11098.2	10005.9	8794.07	8605.23	7269.47	6748.9	5981.75	5251.52	4853.34	3907.82	3718.52	3565.17	3198.34	2687.83	2348.25	2368.25	1810.59	1544.42	1282.32	1222	819.846	773.569	773.698	764.354	535.067	546.312	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	85.5212	104.332	81.2338	117.574	2.05799	25158.5	
312	12/26/20	17:50:00		3296.96	2088.07	592.314	0	886.661	778.501	0	0	0	0	0	295.371	355.23	1306.34	1918.49	3060.3	3983.79	4775.94	6336.93	6819.28	8631.49	9554.7	9563.03	11511.8	12356.2	12696.5	13315.7	14782.4	16149.3	15067.6	15474.3	15723.6	15293	15749.9	16739.7	15464.2	15523.8	15956.3	16825.3	16531	17219.5	18575.7	17893.7	20790.9	19744.4	20550.9	21706.6	22618.8	22822.6	22407.5	23213.3	23835.4	25834.2	24533.8	25721.2	27669.2	28234.6	27978.2	28048.9	29115.5	29680.4	29144.2	30779.9	28343.7	29428.8	29297.3	29003	28240.9	27881.9	26815.7	24735.6	24658.3	23072	23169.9	20533.7	21771.4	19117.6	17117.9	17133.8	15972.7	14906.7	13506.6	13062.6	12157.5	11681.5	9037.08	8894.95	8940.8	7862.64	6925.12	6295.93	5805.64	4774.1	4278.74	4059.32	3983.19	2714.1	2944.45	2601.1	2272.58	1611.75	1751.19	1435.78	1417.28	1203.74	974.491	593.755	728.865	661.859	424.186	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	91.8859	110.864	87.578	109.411	2.01663	22520.7	
313	12/26/20	17:55:00		824.873	0	0	1030.39	0	389.251	0	152.108	0	0	0	196.914	0	894.517	1194.04	2258.53	3578.72	3339.16	4771.28	6176.74	7157.72	9005.8	9921.33	10516	12031.5	12155.2	12232.5	13868.7	14770.8	16046.8	15064	16271.2	16311.5	16152.2	16110.3	15754.7	15251.7	15906	16125.3	17875	16425.7	17899.5	18273	20082.5	20007.2	21468.3	21830.6	21925.1	23886.7	24212.5	23222.4	23910	25210.2	25213.5	25620.4	27985.1	27521.8	27603.7	29247.1	30008.8	30847.3	29587.8	29835.4	30221	28496.8	29217.9	28679	28184.6	27777.1	26533.2	26131.6	24796.9	23044.2	22616.7	21705.7	20402	19098.8	18724.2	17281.7	16772.2	14688.7	14247.8	13047.9	11798.1	10864.5	10381.7	9594.98	8506.06	7771.85	6374.14	5758.82	5589.67	4613.83	4153.06	3217.66	3686.86	2761.48	2878.09	2260.21	2181.46	1945.48	1683.73	1300.53	1096.97	902.684	715.147	900.132	799.634	593.63	494.438	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	92.9761	111.466	89.0279	101.815	1.97637	22338.3	
314	12/26/20	18:00:00		2881.99	2088.07	296.157	515.197	1108.33	389.251	171.589	152.108	0	0	108.198	98.4571	799.267	574.467	1487.75	2776.42	3345.53	5052.59	5666.64	7441.68	8247.28	8031.41	9246.69	9703.96	11609.9	11778.6	11892.2	14168.6	14680.6	14167.3	16016.2	14383.5	15062.2	15970.9	15539.4	16711.9	15683.4	15339.5	16908.9	18120.3	17423.1	19500.3	18826.3	20982.9	21678.8	22026.8	23013.9	22921.7	24081.8	24630.3	25958	25196.5	26756.2	27515.7	27930.2	28554.8	30380	29092.1	29119.2	31007.4	31599.3	29476.8	29835.5	31129.9	30054.3	28910.6	29096.9	28703	27482.3	27682.7	25350.3	25253.1	23846.2	24059	23074	20977	20193.5	18933.6	17550.1	16963.9	15748.3	14300.7	12571.5	11605.7	12062.7	10353.4	9939.95	8771.61	7836.97	6196.15	6033.19	4979.96	4748.12	4453.48	3957.01	3303.44	3424.36	2694.09	2551.58	1991.38	1917.03	1527.89	1323.76	1030.24	1343.6	1272.58	704.136	653.851	757.444	421.486	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	92.1728	111.199	88.5653	101.815	1.99074	23022.8	
315	12/26/20	18:05:00		2877.83	1725.16	611.62	772.796	221.665	194.625	343.177	0	0	0	0	196.914	562.378	786.154	1641.81	1640.85	3312.39	4937.93	7478.3	7620.92	8497.12	10046.2	12460.8	13026.7	14361.8	17742	16978.6	18103.9	19262.4	19433.4	16736.2	16972.8	17709	15860.6	16541	17214.7	17333.4	17191.7	16293.1	18451.9	17760.3	18133	18583	19189.9	20097.1	21189.6	21573.1	20972.8	22947.4	23150.7	24726.6	24359.6	27207.3	27333.6	27398.8	27918.8	27550.3	28218.8	29955.1	28426.5	29691.2	28796.4	29261.2	28784	28239.2	29503.7	28061.3	27466.8	27174.5	29121.9	24978	24723.7	24337.5	23035.8	22952.3	20731.1	20126.2	18131	17340.4	15952	15946.2	13362.6	13350.2	12517.7	11382.1	10009.9	9747.59	8090.83	7389.3	7171.19	6235.15	5849.75	4849.47	4364.25	3278.7	3426.18	3236.62	2920.59	2419.38	2022.1	2009.7	1575.6	1548.21	1335.93	793.961	965.97	702.599	909.237	497.553	629.529	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	89.6861	109.065	85.7651	94.7464	2.02634	23262.2	
316	12/26/20	18:10:00		3711.93	3132.1	1184.63	1030.39	221.665	0	514.766	0	0	120.807	108.198	492.285	621.652	1057.16	2686.59	4461.04	4990.88	7128.38	8209.47	9701.79	10091.8	11292.8	11847.2	14566.1	14795.5	14916.5	15681.8	16248.1	16174.6	16756.8	16868.2	18401	19118.4	18912.4	19081.2	19655.2	20328	19954.2	20120.8	20543.3	20798.2	22242.7	21504.2	21242.9	22610.8	23507.6	24252.4	26437.8	25861.6	27520.6	28311.7	28177.4	28140.5	28830.1	28335.7	30179.2	29915.4	30158.2	31124.4	29356.2	30116.2	30266.5	30431.4	30813.2	29776.3	29059.4	28435	30259.1	28308.2	27039.6	26550	26296.8	24733.2	23480.5	23222.3	21147.7	20694.5	19117.3	18646.4	17068.4	14606.7	14780.9	14208.1	12735.8	11025.2	10546	9643.22	8763.9	8012.57	6971.26	6781.96	5831.24	5310.38	4836.38	3865.14	3539.97	3301.03	2821.88	2323.38	2255.55	1829.7	1734.92	1367.49	1096.24	1161.6	785.346	1060.95	673.702	537.235	422.568	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	86.9374	107.117	84.0939	94.7464	2.03023	24867.6	
